name,id,cot_type,servertime
ACCA88,39793820,a-n-A-C-F-m,201705080845
AD8BED,39734549,a-n-A-C-F-m,201705071750
ICAO-4843F3,39764729,a-n-A-C-F,201705071815
A66E52,39717104,a-n-A-C-F-m,201705071730
ICAO-406891,39778361,a-n-A-C-F,201705072230
AD9712,39710500,a-n-A-C-F-m,201705071725
ICAO-AB5ADE,39691591,a-n-A-C-F-m,201705071710
A2DCEE,39724103,a-n-A-C-F-m,201705071740
ICAO-3C4B27,39771683,a-n-A-C-F,201705071955
A836FB,39685119,a-n-A-C-F-m,201705071705
ICAO-A4460E,39787273,a-n-A-C-F-m,201705080720
A6082F,39698028,a-n-A-C-F-m,201705071715
AD846F,39743118,a-n-A-C-F-m,201705071755
ICAO-A0A7D6,39774216,a-n-A-C-F-m,201705072030
A836FB,39673374,a-n-A-C-F-m,201705071655
AD734A,39725057,a-n-A-C-F-m,201705071740
A0EFF1,39738028,a-n-A-C-F-m,201705071755
A85119,39800958,a-n-A-C-F-m,201705080850
A836FB,39684833,a-n-A-C-F-m,201705071705
AD734A,39721884,a-n-A-C-F-m,201705071735
C01EF7,39754369,a-n-A-C-F-m,201705071800
A6FA94,39667463,a-n-A-C-F-m,201705071650
A12BCD,39728688,a-n-A-C-F-m,201705071745
A9B85B,39725605,a-n-A-C-F-m,201705071745
AA8B40,39693106,a-n-A-C-F-m,201705071710
345241,39763442,a-n-A-C-F-m,201705071810
A1AA24,39657339,a-n-A-C-F-m,201705071635
ICAO-ACEA99,39662522,a-n-A-C-F-m,201705071645
AA7C64,39716841,a-n-A-C-F-m,201705071730
ICAO-AE021C,39776948,a-n-A-C-F,201705072135
AA60AF,39711990,a-n-A-C-F-m,201705071725
AD8BED,39730171,a-n-A-C-F-m,201705071750
ICAO-4067F8,39775267,a-n-A-C-F,201705072040
A262A9,39672782,a-n-A-C-F-m,201705071655
ICAO-A542A6,39769074,a-n-A-C-F-m,201705071925
3C64EC,39719780,a-n-A-C-F-m,201705071730
A45091,39752162,a-n-A-C-F-m,201705071800
A65527,39702117,a-n-A-C-F-m,201705071715
A1D10C,39660848,a-n-A-C-F-m,201705071640
AD734A,39725198,a-n-A-C-F-m,201705071740
A583F5,39661675,a-n-A-C-F-m,201705071640
AA600A,39667374,a-n-A-C-F-m,201705071650
A2DCEE,39728660,a-n-A-C-F-m,201705071745
C0193B,39733103,a-n-A-C-F-m,201705071750
ICAO-A4FDDB,39785969,a-n-A-C-F-m,201705080640
ACC3B4,39795207,a-n-A-C-F-m,201705080845
A63665,39684238,a-n-A-C-F-m,201705071705
A262A9,39678397,a-n-A-C-F-m,201705071700
A6A7DC,39657189,a-n-A-C-F-m,201705071635
C01EF7,39753668,a-n-A-C-F-m,201705071800
C06A39,39794050,a-n-A-C-F-m,201705080845
A3FF61,39737046,a-n-A-C-F-m,201705071755
A38E11,39689475,a-n-A-C-F-m,201705071705
ICAO-3C7065,39780824,a-n-A-C-F,201705072335
A654CB,39727623,a-n-A-C-F-m,201705071745
AAF183,39688782,a-n-A-C-F-m,201705071705
AA600A,39661823,a-n-A-C-F-m,201705071640
ICAO-4BA893,39782805,a-n-A-C-F,201705080205
AA7C64,39718982,a-n-A-C-F-m,201705071730
ADE2B8,39797604,a-n-A-C-F-m,201705080850
AA56B6,39708735,a-n-A-C-F-m,201705071720
C01EF7,39761961,a-n-A-C-F-m,201705071805
ICAO-4007F9,39778602,a-n-A-C-F,201705072230
AA7E7C,39672699,a-n-A-C-F-m,201705071655
ICAO-AB355C,39791297,a-n-A-C-F-m,201705080835
AD9B28,39689920,a-n-A-C-F-m,201705071710
ICAO-A76F66,39767790,a-n-A-C-F-m,201705071905
ABA7B0,39664359,a-n-A-C-F-m,201705071645
A6082F,39697040,a-n-A-C-F-m,201705071715
ICAO-A8AEF3,39772811,a-n-A-C-F-m,201705072015
ICAO-A75AC7,39790333,a-n-A-C-F-m,201705080820
ICAO-A88E71,39660630,a-n-A-C-F-m,201705071640
AB62F8,39795218,a-n-A-C-F-m,201705080845
ABF17F,39794984,a-n-A-C-F-m,201705080845
ICAO-AD6C3B,39773260,a-n-A-C-F-m,201705072020
ABA7B0,39666096,a-n-A-C-F-m,201705071645
AD2114,39730821,a-n-A-C-F-m,201705071750
AB7B02,39670619,a-n-A-C-F-m,201705071650
AA7E7C,39673281,a-n-A-C-F-m,201705071655
A836FB,39679666,a-n-A-C-F-m,201705071700
ICAO-AD6C3B,39773357,a-n-A-C-F-m,201705072020
3C7065,39795684,a-n-A-C-F-m,201705080845
ICAO-ACD5AD,39750260,a-n-A-C-F-m,201705071800
AB7B02,39672792,a-n-A-C-F-m,201705071655
AA8B40,39697802,a-n-A-C-F-m,201705071715
ICAO-4006AC,39778397,a-n-A-C-F,201705072230
AB4BA6,39694113,a-n-A-C-F-m,201705071710
ADE2B8,39795018,a-n-A-C-F-m,201705080845
345241,39762011,a-n-A-C-F-m,201705071805
A8E813,39807725,a-n-A-C-F-m,201705080850
A3FF61,39737431,a-n-A-C-F-m,201705071755
ICAO-A845F4,39792244,a-n-A-C-F-m,201705080845
ICAO-AE0224,39773516,a-n-A-C-F,201705072025
ICAO-400613,39772394,a-n-A-C-F,201705072010
AD9712,39699004,a-n-A-C-F-m,201705071715
A12BCD,39725463,a-n-A-C-F-m,201705071745
A71EFA,39673491,a-n-A-C-F-m,201705071655
ACC3B4,39796252,a-n-A-C-F-m,201705080845
A35AAE,39710523,a-n-A-C-F-m,201705071725
ABF826,39701113,a-n-A-C-F-m,201705071715
ACCA88,39804175,a-n-A-C-F-m,201705080850
ABF17F,39792436,a-n-A-C-F-m,201705080845
A71EFA,39674857,a-n-A-C-F-m,201705071655
ICAO-AAABF6,39718896,a-n-A-C-F-m,201705071730
ABA7B0,39666901,a-n-A-C-F-m,201705071650
AB7B02,39665725,a-n-A-C-F-m,201705071645
ICAO-AB9278,39781157,a-n-A-C-F-m,201705072340
345241,39761683,a-n-A-C-F-m,201705071805
AD846F,39751719,a-n-A-C-F-m,201705071800
ICAO-AB355C,39791723,a-n-A-C-F-m,201705080840
A2FCFF,39726205,a-n-A-C-F-m,201705071745
ICAO-A86605,39784085,a-n-A-C-F-m,201705080550
A84D62,39757602,a-n-A-C-F-m,201705071805
ICAO-A39BFA,39780841,a-n-A-C-F-m,201705072335
AA7C64,39717091,a-n-A-C-F-m,201705071730
AA60AF,39715115,a-n-A-C-F-m,201705071725
ICAO-A8AEF3,39772742,a-n-A-C-F-m,201705072015
AD734A,39726047,a-n-A-C-F-m,201705071745
A2F591,39695235,a-n-A-C-F-m,201705071710
ABE42C,39673415,a-n-A-C-F-m,201705071655
ICAO-4BA893,39782885,a-n-A-C-F,201705080210
ICAO-AA2BC5,39784333,a-n-A-C-F-m,201705080555
ICAO-ACB9ED,39788648,a-n-A-C-F-m,201705080750
A1AA24,39659183,a-n-A-C-F-m,201705071640
A1AA24,39657519,a-n-A-C-F-m,201705071635
ABA7B0,39665695,a-n-A-C-F-m,201705071645
ABF826,39698326,a-n-A-C-F-m,201705071715
ICAO-A8AEF3,39772704,a-n-A-C-F-m,201705072015
C0193B,39732974,a-n-A-C-F-m,201705071750
ICAO-AA2BC5,39784154,a-n-A-C-F-m,201705080550
ICAO-AA6B9D,39773226,a-n-A-C-F-m,201705072020
3C64EC,39721120,a-n-A-C-F-m,201705071735
A71EFA,39670059,a-n-A-C-F-m,201705071650
ACCA88,39794269,a-n-A-C-F-m,201705080845
A8C802,39672036,a-n-A-C-F-m,201705071655
AA7C64,39721325,a-n-A-C-F-m,201705071735
ICAO-4006A8,39776898,a-n-A-C-F,201705072130
ABA7B0,39662707,a-n-A-C-F-m,201705071645
A836FB,39675636,a-n-A-C-F-m,201705071655
A85119,39807028,a-n-A-C-F-m,201705080850
ICAO-AC82F8,39783949,a-n-A-C-F-m,201705080540
C06A39,39683395,a-n-A-C-F-m,201705071700
A71EFA,39670557,a-n-A-C-F-m,201705071650
A9B85B,39724719,a-n-A-C-F-m,201705071740
AA75EF,39723344,a-n-A-C-F-m,201705071740
AD9712,39698843,a-n-A-C-F-m,201705071715
C0193B,39728662,a-n-A-C-F-m,201705071745
ICAO-A658DE,39682664,a-n-A-C-F-m,201705071700
A63665,39677505,a-n-A-C-F-m,201705071655
ICAO-A923EF,39774503,a-n-A-C-F-m,201705072035
ICAO-A8B760,39771853,a-n-A-C-F-m,201705071955
A63665,39680740,a-n-A-C-F-m,201705071700
A9C5C5,39800615,a-n-A-C-F-m,201705080850
ICAO-400580,39778721,a-n-A-C-F,201705072235
AA8B40,39688851,a-n-A-C-F-m,201705071705
ICAO-A88E71,39660986,a-n-A-C-F-m,201705071640
A2F591,39687666,a-n-A-C-F-m,201705071705
ICAO-A6CB48,39707722,a-n-A-C-F-m,201705071720
AA8B40,39695804,a-n-A-C-F-m,201705071710
AAF183,39685776,a-n-A-C-F-m,201705071705
AA75EF,39721767,a-n-A-C-F-m,201705071735
42423F,39665102,a-n-A-C-F-m,201705071645
ACC3B4,39794141,a-n-A-C-F-m,201705080845
A9B85B,39721687,a-n-A-C-F-m,201705071735
ABA7B0,39665852,a-n-A-C-F-m,201705071645
A7FED0,39706395,a-n-A-C-F-m,201705071720
42423F,39663876,a-n-A-C-F-m,201705071645
AB23B5,39714326,a-n-A-C-F-m,201705071725
A35AAE,39711452,a-n-A-C-F-m,201705071725
AD734A,39723067,a-n-A-C-F-m,201705071740
A98ED9,39718693,a-n-A-C-F-m,201705071730
A6082F,39696764,a-n-A-C-F-m,201705071715
ICAO-AA4548,39768635,a-n-A-C-F-m,201705071915
A35AAE,39793856,a-n-A-C-F-m,201705080845
A9C5C5,39794847,a-n-A-C-F-m,201705080845
ACCA88,39794184,a-n-A-C-F-m,201705080845
3C64EC,39720395,a-n-A-C-F-m,201705071735
ICAO-A059E3,39779359,a-n-A-C-F-m,201705072245
ACC3B4,39801179,a-n-A-C-F-m,201705080850
C06A39,39681185,a-n-A-C-F-m,201705071700
ACC3B4,39794036,a-n-A-C-F-m,201705080845
A2F591,39685200,a-n-A-C-F-m,201705071705
A8C802,39665661,a-n-A-C-F-m,201705071645
A12BCD,39725592,a-n-A-C-F-m,201705071745
ICAO-ADA5EE,39770563,a-n-A-C-F-m,201705071945
3C64EC,39719463,a-n-A-C-F-m,201705071730
ADE2B8,39794046,a-n-A-C-F-m,201705080845
A98ED9,39714494,a-n-A-C-F-m,201705071725
ICAO-A6FF58,39791072,a-n-A-C-F-s,201705080835
A836FB,39682492,a-n-A-C-F-m,201705071700
A8A3CE,39731083,a-n-A-C-F-m,201705071750
345241,39755774,a-n-A-C-F-m,201705071805
ICAO-ABEC03,39786047,a-n-A-C-F-m,201705080640
A836FB,39680414,a-n-A-C-F-m,201705071700
A2F591,39693042,a-n-A-C-F-m,201705071710
A35AAE,39714266,a-n-A-C-F-m,201705071725
A6FA94,39668753,a-n-A-C-F-m,201705071650
ICAO-AB2AE1,39781878,a-n-A-C-F-m,201705080000
ICAO-4005C1,39774070,a-n-A-C-F,201705072030
A85119,39796493,a-n-A-C-F-m,201705080845
ICAO-738C07,39783581,a-n-A-C-F,201705080500
345241,39762738,a-n-A-C-F-m,201705071810
A71EFA,39677171,a-n-A-C-F-m,201705071655
A3FF61,39732044,a-n-A-C-F-m,201705071750
AB62F8,39807621,a-n-A-C-F-m,201705080850
C0193B,39732394,a-n-A-C-F-m,201705071750
AA60AF,39708035,a-n-A-C-F-m,201705071720
AA7C64,39717132,a-n-A-C-F-m,201705071730
AA600A,39665970,a-n-A-C-F-m,201705071645
ICAO-A71F24,39784731,a-n-A-C-F-m,201705080610
ABE42C,39676380,a-n-A-C-F-m,201705071655
A6082F,39702813,a-n-A-C-F-m,201705071715
3C64EC,39716068,a-n-A-C-F-m,201705071725
ICAO-A14BDE,39790513,a-n-A-C-F-m,201705080825
AD8C4C,39761043,a-n-A-C-F-m,201705071805
AD734A,39721335,a-n-A-C-F-m,201705071735
AA60AF,39705128,a-n-A-C-F-m,201705071720
A8913B,39703261,a-n-A-C-F-m,201705071715
A4337C,39732423,a-n-A-C-F-m,201705071750
A2F591,39687206,a-n-A-C-F-m,201705071705
A12BCD,39727643,a-n-A-C-F-m,201705071745
AAF183,39693501,a-n-A-C-F-m,201705071710
ICAO-406B12,39777111,a-n-A-C-F,201705072140
AD846F,39750936,a-n-A-C-F-m,201705071800
ICAO-A86605,39784522,a-n-A-C-F-m,201705080555
AD734A,39722785,a-n-A-C-F-m,201705071740
ICAO-AC3DD5,39778173,a-n-A-C-F-m,201705072225
A2F591,39697572,a-n-A-C-F-m,201705071715
AD734A,39721738,a-n-A-C-F-m,201705071735
A9C737,39726711,a-n-A-C-F-m,201705071745
ADE2B8,39801209,a-n-A-C-F-m,201705080850
ICAO-A4322C,39676578,a-n-A-C-F-s,201705071655
ACCA88,39804577,a-n-A-C-F-m,201705080850
ICAO-A98F6A,39774549,a-n-A-C-F-m,201705072035
AA7C64,39716552,a-n-A-C-F-m,201705071725
C0193B,39729227,a-n-A-C-F-m,201705071745
C0193B,39728717,a-n-A-C-F-m,201705071745
A262A9,39713937,a-n-A-C-F-m,201705071725
ICAO-AA2BA4,39786252,a-n-A-C-F-m,201705080645
ICAO-AB6800,39787851,a-n-A-C-F-m,201705080725
AA7E7C,39677700,a-n-A-C-F-m,201705071655
ICAO-A6CB48,39786895,a-n-A-C-F-m,201705080705
AA6F46,39711952,a-n-A-C-F-m,201705071725
C0193B,39727074,a-n-A-C-F-m,201705071745
A7FED0,39698851,a-n-A-C-F-m,201705071715
A84D62,39758900,a-n-A-C-F-m,201705071805
A654CB,39731416,a-n-A-C-F-m,201705071750
A7FED0,39700927,a-n-A-C-F-m,201705071715
AA75EF,39722788,a-n-A-C-F-m,201705071740
A6082F,39699128,a-n-A-C-F-m,201705071715
ICAO-406D78,39777882,a-n-A-C-F,201705072210
ICAO-42426C,39779867,a-n-A-C-F,201705072250
ICAO-4BA893,39782872,a-n-A-C-F,201705080210
ICAO-AC82F8,39783880,a-n-A-C-F-m,201705080540
ICAO-A86605,39784070,a-n-A-C-F-m,201705080550
A85119,39803353,a-n-A-C-F-m,201705080850
ABA7B0,39668300,a-n-A-C-F-m,201705071650
ACC3B4,39794129,a-n-A-C-F-m,201705080845
ICAO-ADA5EE,39770568,a-n-A-C-F-m,201705071945
A38E11,39682714,a-n-A-C-F-m,201705071700
ICAO-AD6C3B,39772840,a-n-A-C-F-m,201705072015
ICAO-A954CA,39786544,a-n-A-C-F-m,201705080655
A4337C,39732370,a-n-A-C-F-m,201705071750
A7FED0,39701625,a-n-A-C-F-m,201705071715
ICAO-A76F66,39767561,a-n-A-C-F-m,201705071905
A2F591,39688729,a-n-A-C-F-m,201705071705
345241,39763053,a-n-A-C-F-m,201705071810
A1D10C,39659614,a-n-A-C-F-m,201705071640
C0410E,39731502,a-n-A-C-F-m,201705071750
ICAO-AB5ED8,39686784,a-n-A-C-F-m,201705071705
A654CB,39726446,a-n-A-C-F-m,201705071745
AA7E7C,39675523,a-n-A-C-F-m,201705071655
ICAO-A6C6C8,39664740,a-n-A-C-F-m,201705071645
A8A3CE,39735668,a-n-A-C-F-m,201705071755
ICAO-A8DEE0,39766659,a-n-A-C-F-m,201705071855
A84D62,39754703,a-n-A-C-F-m,201705071800
A87904,39696528,a-n-A-C-F-m,201705071710
ICAO-47C5C9,39768986,a-n-A-C-F,201705071925
ADE2B8,39797049,a-n-A-C-F-m,201705080845
ICAO-A059E3,39779241,a-n-A-C-F-m,201705072245
AA60AF,39710930,a-n-A-C-F-m,201705071725
ICAO-A75AC7,39790448,a-n-A-C-F-m,201705080825
ABD19E,39661869,a-n-A-C-F-m,201705071640
A2DCEE,39722137,a-n-A-C-F-m,201705071735
AB7B02,39668795,a-n-A-C-F-m,201705071650
AA75EF,39721413,a-n-A-C-F-m,201705071735
A6A7DC,39658140,a-n-A-C-F-m,201705071635
A4337C,39735982,a-n-A-C-F-m,201705071755
C06A39,39689134,a-n-A-C-F-m,201705071705
C01EF7,39757878,a-n-A-C-F-m,201705071805
ACCA88,39796650,a-n-A-C-F-m,201705080845
AD734A,39721856,a-n-A-C-F-m,201705071735
ABF17F,39795452,a-n-A-C-F-m,201705080845
ICAO-A6CB48,39703131,a-n-A-C-F-m,201705071715
ICAO-AA93C9,39789898,a-n-A-C-F-m,201705080810
AB62F8,39792802,a-n-A-C-F-m,201705080845
A9B85B,39721183,a-n-A-C-F-m,201705071735
A98ED9,39718135,a-n-A-C-F-m,201705071730
AA75EF,39719697,a-n-A-C-F-m,201705071730
AA7C64,39718725,a-n-A-C-F-m,201705071730
ICAO-4CAAFB,39763958,a-n-A-C-F,201705071810
A2DCEE,39724516,a-n-A-C-F-m,201705071740
A6A7DC,39662336,a-n-A-C-F-m,201705071645
AA60AF,39716404,a-n-A-C-F-m,201705071725
A1D10C,39664809,a-n-A-C-F-m,201705071645
A71EFA,39673867,a-n-A-C-F-m,201705071655
AD935B,39713017,a-n-A-C-F-m,201705071725
A71EFA,39675537,a-n-A-C-F-m,201705071655
ICAO-A1804C,39785203,a-n-A-C-F-m,201705080625
AA56B6,39706812,a-n-A-C-F-m,201705071720
A1AA24,39660852,a-n-A-C-F-m,201705071640
ICAO-4006AC,39778465,a-n-A-C-F,201705072230
A2F591,39688485,a-n-A-C-F-m,201705071705
3C64EC,39722658,a-n-A-C-F-m,201705071740
AA56B6,39715890,a-n-A-C-F-m,201705071725
ICAO-780F4C,39768139,a-n-A-C-F,201705071910
AAF183,39691573,a-n-A-C-F-m,201705071710
42423F,39665072,a-n-A-C-F-m,201705071645
ICAO-40655D,39778781,a-n-A-C-F,201705072235
345241,39760961,a-n-A-C-F-m,201705071805
C0193B,39727629,a-n-A-C-F-m,201705071745
A6082F,39701485,a-n-A-C-F-m,201705071715
A1AA24,39658011,a-n-A-C-F-m,201705071635
AB7B02,39670894,a-n-A-C-F-m,201705071650
ICAO-4CAA33,39781358,a-n-A-C-F,201705072345
A98ED9,39711179,a-n-A-C-F-m,201705071725
AA75EF,39723082,a-n-A-C-F-m,201705071740
AA6F46,39710453,a-n-A-C-F-m,201705071725
A9B85B,39726420,a-n-A-C-F-m,201705071745
ABA7B0,39662029,a-n-A-C-F-m,201705071640
A6A7DC,39657150,a-n-A-C-F-m,201705071635
A8A3CE,39733070,a-n-A-C-F-m,201705071750
ICAO-A98F6A,39775150,a-n-A-C-F-m,201705072040
A262A9,39676572,a-n-A-C-F-m,201705071655
A71EFA,39679954,a-n-A-C-F-m,201705071700
A4337C,39734189,a-n-A-C-F-m,201705071750
AAF183,39691074,a-n-A-C-F-m,201705071710
C06A39,39794033,a-n-A-C-F-m,201705080845
A836FB,39680162,a-n-A-C-F-m,201705071700
ICAO-3C7065,39780796,a-n-A-C-F,201705072335
A63665,39675714,a-n-A-C-F-m,201705071655
A8C802,39664946,a-n-A-C-F-m,201705071645
ICAO-A94B0A,39788360,a-n-A-C-F-m,201705080745
ACCA88,39795553,a-n-A-C-F-m,201705080845
A3EE1F,39658989,a-n-A-C-F-m,201705071640
A84D62,39762226,a-n-A-C-F-m,201705071805
ICAO-AA2BA4,39786480,a-n-A-C-F-m,201705080650
A63665,39682715,a-n-A-C-F-m,201705071700
A2DCEE,39723495,a-n-A-C-F-m,201705071740
A6A7DC,39657590,a-n-A-C-F-m,201705071635
AD9712,39700695,a-n-A-C-F-m,201705071715
ICAO-A6CB48,39708338,a-n-A-C-F-m,201705071720
ICAO-AC67F2,39766281,a-n-A-C-F-m,201705071845
ICAO-A83D1A,39791957,a-n-A-C-F-s,201705080840
AA7E7C,39682119,a-n-A-C-F-m,201705071700
AD734A,39724709,a-n-A-C-F-m,201705071740
A1D10C,39662978,a-n-A-C-F-m,201705071645
ACCA88,39807625,a-n-A-C-F-m,201705080850
AB7B02,39665753,a-n-A-C-F-m,201705071645
ICAO-A98F6A,39774301,a-n-A-C-F-m,201705072035
A8A3CE,39731141,a-n-A-C-F-m,201705071750
A63665,39683425,a-n-A-C-F-m,201705071700
C0193B,39729587,a-n-A-C-F-m,201705071750
A8299A,39676274,a-n-A-C-F-m,201705071655
A63665,39673871,a-n-A-C-F-m,201705071655
A8913B,39703073,a-n-A-C-F-m,201705071715
ICAO-A845F4,39792167,a-n-A-C-F-m,201705080845
AACF19,39739007,a-n-A-C-F-m,201705071755
AD734A,39721864,a-n-A-C-F-m,201705071735
ICAO-ACD5AD,39750945,a-n-A-C-F-m,201705071800
ACCA88,39794642,a-n-A-C-F-m,201705080845
AA60AF,39716430,a-n-A-C-F-m,201705071725
A12BCD,39726471,a-n-A-C-F-m,201705071745
A87904,39707112,a-n-A-C-F-m,201705071720
A12BCD,39729122,a-n-A-C-F-m,201705071745
ICAO-406C6D,39769943,a-n-A-C-F,201705071935
ICAO-A77B35,39775197,a-n-A-C-F-m,201705072040
ACCA88,39801816,a-n-A-C-F-m,201705080850
A791C0,39762805,a-n-A-C-F-m,201705071810
AA8B40,39694140,a-n-A-C-F-m,201705071710
A3FF61,39735563,a-n-A-C-F-m,201705071755
A96BA2,39694851,a-n-A-C-F-m,201705071710
ICAO-A059E3,39779030,a-n-A-C-F-m,201705072240
A96BA2,39691954,a-n-A-C-F-m,201705071710
ICAO-A6FF58,39791669,a-n-A-C-F-s,201705080840
AD9712,39703333,a-n-A-C-F-m,201705071715
ABA7B0,39668243,a-n-A-C-F-m,201705071650
A85119,39806018,a-n-A-C-F-m,201705080850
ICAO-4006C1,39764883,a-n-A-C-F,201705071820
AD8BED,39729828,a-n-A-C-F-m,201705071750
A38E11,39683360,a-n-A-C-F-m,201705071700
AA8B40,39687290,a-n-A-C-F-m,201705071705
A65527,39701348,a-n-A-C-F-m,201705071715
ABF826,39694271,a-n-A-C-F-m,201705071710
ICAO-47C5CA,39775909,a-n-A-C-F,201705072050
AA75EF,39723685,a-n-A-C-F-m,201705071740
ACBF63,39792676,a-n-A-C-F-m,201705080845
AA600A,39671746,a-n-A-C-F-m,201705071655
AA56B6,39716675,a-n-A-C-F-m,201705071730
AA6F46,39714329,a-n-A-C-F-m,201705071725
ABD19E,39660608,a-n-A-C-F-m,201705071640
A8A3CE,39732069,a-n-A-C-F-m,201705071750
A12BCD,39725227,a-n-A-C-F-m,201705071740
AA56B6,39713464,a-n-A-C-F-m,201705071725
ICAO-AA44AC,39768252,a-n-A-C-F-m,201705071910
ICAO-ABA324,39710031,a-n-A-C-F-m,201705071720
A96BA2,39687204,a-n-A-C-F-m,201705071705
A45091,39761840,a-n-A-C-F-m,201705071805
A66E52,39717146,a-n-A-C-F-m,201705071730
ICAO-A894F2,39786654,a-n-A-C-F-m,201705080655
A63665,39676386,a-n-A-C-F-m,201705071655
ACC3B4,39802391,a-n-A-C-F-m,201705080850
ICAO-ACBF63,39783869,a-n-A-C-F-m,201705080540
A96BA2,39689408,a-n-A-C-F-m,201705071705
AA7E7C,39676881,a-n-A-C-F-m,201705071655
ICAO-A77B35,39774842,a-n-A-C-F-m,201705072035
A8A3CE,39727763,a-n-A-C-F-m,201705071745
ICAO-4B1884,39769388,a-n-A-C-F,201705071930
A8913B,39702498,a-n-A-C-F-m,201705071715
A9B85B,39722468,a-n-A-C-F-m,201705071740
A6A7DC,39659158,a-n-A-C-F-m,201705071640
AA56B6,39706834,a-n-A-C-F-m,201705071720
ICAO-A77B35,39774930,a-n-A-C-F-m,201705072035
A63665,39682887,a-n-A-C-F-m,201705071700
A3EE1F,39659164,a-n-A-C-F-m,201705071640
AA60AF,39709808,a-n-A-C-F-m,201705071720
ICAO-ABA324,39772205,a-n-A-C-F-m,201705072010
ICAO-A075A3,39765446,a-n-A-C-F-m,201705071825
ICAO-AB6800,39787754,a-n-A-C-F-m,201705080725
A2DCEE,39722516,a-n-A-C-F-m,201705071740
ICAO-47C5CA,39775947,a-n-A-C-F,201705072050
A8A3CE,39732912,a-n-A-C-F-m,201705071750
ICAO-A94B0A,39788523,a-n-A-C-F-m,201705080745
A6A7DC,39659897,a-n-A-C-F-m,201705071640
A8913B,39697349,a-n-A-C-F-m,201705071715
A35AAE,39717732,a-n-A-C-F-m,201705071730
AD9712,39706831,a-n-A-C-F-m,201705071720
A96BA2,39698332,a-n-A-C-F-m,201705071715
3C64EC,39719844,a-n-A-C-F-m,201705071730
ICAO-4006AE,39777506,a-n-A-C-F,201705072150
A2F591,39685228,a-n-A-C-F-m,201705071705
AB62F8,39799213,a-n-A-C-F-m,201705080850
A836FB,39683384,a-n-A-C-F-m,201705071700
ACCA88,39793119,a-n-A-C-F-m,201705080845
ICAO-A894F2,39786644,a-n-A-C-F-m,201705080655
ABA7B0,39668276,a-n-A-C-F-m,201705071650
ABE42C,39675119,a-n-A-C-F-m,201705071655
3C64EC,39721484,a-n-A-C-F-m,201705071735
A80287,39753056,a-n-A-C-F-m,201705071800
ICAO-AB6851,39782632,a-n-A-C-F-m,201705080110
A96BA2,39689606,a-n-A-C-F-m,201705071705
A1D10C,39665436,a-n-A-C-F-m,201705071645
AA60AF,39716389,a-n-A-C-F-m,201705071725
A9C5C5,39800375,a-n-A-C-F-m,201705080850
A6F00D,39803066,a-n-A-C-F-m,201705080850
A0EFF1,39743631,a-n-A-C-F-m,201705071800
ICAO-4067D6,39772735,a-n-A-C-F,201705072015
A8913B,39702437,a-n-A-C-F-m,201705071715
ICAO-A98F6A,39775170,a-n-A-C-F-m,201705072040
AD935B,39707678,a-n-A-C-F-m,201705071720
ICAO-AD2445,39772131,a-n-A-C-F-m,201705072005
3C64EC,39721356,a-n-A-C-F-m,201705071735
A8A3CE,39731741,a-n-A-C-F-m,201705071750
A2F591,39685397,a-n-A-C-F-m,201705071705
AD734A,39725223,a-n-A-C-F-m,201705071740
C06A39,39793676,a-n-A-C-F-m,201705080845
ICAO-AB856C,39768834,a-n-A-C-F-m,201705071925
ICAO-AA6C50,39771729,a-n-A-C-F-m,201705071955
42423F,39664246,a-n-A-C-F-m,201705071645
C0193B,39725796,a-n-A-C-F-m,201705071745
A7FED0,39701456,a-n-A-C-F-m,201705071715
AB7B02,39665343,a-n-A-C-F-m,201705071645
A1AA24,39659300,a-n-A-C-F-m,201705071640
A4337C,39735452,a-n-A-C-F-m,201705071755
AB1971,39707864,a-n-A-C-F-m,201705071720
A6A7DC,39661525,a-n-A-C-F-m,201705071640
A43EA6,39685437,a-n-A-C-F-m,201705071705
A43EA6,39688113,a-n-A-C-F-m,201705071705
A2DCEE,39723524,a-n-A-C-F-m,201705071740
A836FB,39682985,a-n-A-C-F-m,201705071700
ICAO-06A0F9,39789628,a-n-A-C-F,201705080805
C06A39,39681366,a-n-A-C-F-m,201705071700
AA75EF,39721842,a-n-A-C-F-m,201705071735
ICAO-A364EA,39785608,a-n-A-C-F-m,201705080635
A63665,39681869,a-n-A-C-F-m,201705071700
A63665,39679176,a-n-A-C-F-m,201705071700
ICAO-A14BDE,39790588,a-n-A-C-F-m,201705080825
ICAO-4067D6,39772634,a-n-A-C-F,201705072015
ICAO-AB856C,39769103,a-n-A-C-F-m,201705071925
A0DDFB,39758036,a-n-A-C-F-m,201705071805
A9B85B,39725005,a-n-A-C-F-m,201705071740
AA60AF,39717244,a-n-A-C-F-m,201705071730
ABA7B0,39666299,a-n-A-C-F-m,201705071645
ICAO-A77B35,39775163,a-n-A-C-F-m,201705072040
4BA956,39693622,a-n-A-C-F-m,201705071710
AB7B02,39667272,a-n-A-C-F-m,201705071650
A0DDFB,39755205,a-n-A-C-F-m,201705071800
ICAO-47C5CA,39775990,a-n-A-C-F,201705072055
A836FB,39675335,a-n-A-C-F-m,201705071655
A9B85B,39724951,a-n-A-C-F-m,201705071740
ICAO-AB4FD4,39718650,a-n-A-C-F-m,201705071730
A9C5C5,39795039,a-n-A-C-F-m,201705080845
A1AA24,39661408,a-n-A-C-F-m,201705071640
